id;url;name;category;phone;fax;address;city;province;website;email;facilities;rate;DO_Y;DO_X;PRO_COM;ISTATPRO;ISTATREG
442;http://www.turismo.intoscana.it/booking/html/mappa.php?id=442;LE BIRICOCCOLE;Agriturismi;0586 788394;0586 788394;VIA AURELIA, 200;Rosignano Marittimo;LI;www.biricoccole.it;biricoccole@biricoccole.it;"Accettazione Animali;Carta di Credito";3;43.3627460000;10.4526510000;ROSIGNANO MARITTIMO;LIVORNO;Toscana
444;http://www.turismo.intoscana.it/booking/html/mappa.php?id=444;PANE E VINO;Agriturismi;0586 742470;0586 742470;LOC. PANE E VINO, 237 - PANE E VINO, 237 - GABBRO;Rosignano Marittimo;LI;www.agriturismopaneevino.com;info@agriturismopaneevino.com;"Accettazione Animali;Propria Piscina Scoperta;Carta di Credito";3;43.4056240000;10.4739520000;ROSIGNANO MARITTIMO;LIVORNO;Toscana
456;http://www.turismo.intoscana.it/booking/html/mappa.php?id=456;IL CARDINALE;Agriturismi;0586 762658;02700523580;VIA DI SAN BARTOLO, 88 - SAN BARTOLO;San Vincenzo;LI;www.agriturismoilcardinale.it;giactem@tin.it;"Accessibilit&agrave; Disabili;Riscaldamento;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Giochi per Bambini;Accettazione Gruppi;Trekking;Macchine Lavatrici per biancheria;Spazio attrezzato per il consumo di alimenti o bevande (Escluso";1;43.0923652376;10.5742442608;SAN VINCENZO;LIVORNO;Toscana
457;http://www.turismo.intoscana.it/booking/html/mappa.php?id=457;AGRITURISMO BARBADORO;Agriturismi;3388990861;0565 710054;VIA AURELIA SUD, 28 - BARBADORO;San Vincenzo;LI;www.agriturismo-barbadoro.com;info@agriturismo-barbadoro.com;"Riscaldamento;Parco o Giardino Proprio;Accettazione Animali;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Bancomat;Giochi per Bambini;Maneggio;Estintori;Edificio di Valore Storico";2;43.0772066000;10.5577407000;SAN VINCENZO;LIVORNO;Toscana
462;http://www.turismo.intoscana.it/booking/html/mappa.php?id=462;AZIENDA AGRITURISTICA PODERE L'AGAVE DI ZENONI BAR;Agriturismi;0565 703171;0565 705905;VIA SAN BARTOLO, 19;San Vincenzo;LI;www.poderelagave.com;info@poderelagave.com;"Riscaldamento;Bar;Telefono in camera;Vendita prodotti agricoli;Frigo Bar;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Giochi pe";2;43.0894058000;10.5611117000;SAN VINCENZO;LIVORNO;Toscana
467;http://www.turismo.intoscana.it/booking/html/mappa.php?id=467;AGRITURISMO PODERE LA CERRETA;Agriturismi;0565 794352;0565 794352;VIA CAMPAGNA SUD, 143 - PIAN DELLE VIGNE;Sassetta;LI;www.lacerreta.it;info@lacerreta.it;"Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Asciugacapelli;Servizio Fax;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Propria Piscina Coperta;Carta di Credito;Giochi p";3;43.1288878645;10.6596994400;SASSETTA;LIVORNO;Toscana
477;http://www.turismo.intoscana.it/booking/html/mappa.php?id=477;AZIENDA AGRITURISTICA IL GHIACCIO;Agriturismi;0565 854104;0565 1761029;LOC. IL GHIACCIO, 72;Suvereto;LI;www.agriturismoilghiaccio.it;info@agriturismoilghiaccio.it;"Accettazione Animali;Propria Piscina Scoperta";2;43.0953774000;10.6598150000;SUVERETO;LIVORNO;Toscana
481;http://www.turismo.intoscana.it/booking/html/mappa.php?id=481;LE PIANE DEL MILIA;Agriturismi;0565 845084;0565 845770;LOC. CALZALUNGA, 165;Suvereto;LI;www.lepianedelmilia.it;info@lepianedelmilia.it;"Accettazione Animali;Propria Piscina Scoperta;Carta di Credito";2;43.0577257723;10.7194805145;SUVERETO;LIVORNO;Toscana
485;http://www.turismo.intoscana.it/booking/html/mappa.php?id=485;LA CORTEVILLA;Agriturismi;0565 829209;0565 829209;LOC. PIETRASCA, 44;Suvereto;LI;www.lacortevilla.it;info@lacortevilla.it;"Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Asciugacapelli;Tv Satellitare;Accesso Internet;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Mountain Bike;Carta di Credito;Bancomat;Giochi per Bambini;Sp";3;43.0574165000;10.6752195000;SUVERETO;LIVORNO;Toscana
491;http://www.turismo.intoscana.it/booking/html/mappa.php?id=491;AZIENDA AGRITURISTICA GUALDO DEL RE;Agriturismi;0565 829888;0565 827328;LOC. SAN GIOVANNI, 155;Suvereto;LI;www.gualdodelre.it;info@gualdodelre.it;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Cassette di Sicurezza in Camera;Tv Satellitare;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Giochi per B";3;43.0636205658;10.6852340698;SUVERETO;LIVORNO;Toscana
492;http://www.turismo.intoscana.it/booking/html/mappa.php?id=492;AZIENDA AGRITURISTICA INCONTRI;Agriturismi;0565 829401;0565 829401;LOC. FOSSONI, 38;Suvereto;LI;www.incontriwine.it;info@aziendaagricolaincontri.it;"Riscaldamento;Vendita prodotti agricoli;Parco o Giardino Proprio;Accettazione Animali;Accesso con Vetture Private;Visite Guidate;Degustazione;Spazio attrezzato per il consumo di alimenti o bevande (Escluso Ristorante);Estintori;Edificio di Valore Storico";2;43.0668789000;10.6737014000;SUVERETO;LIVORNO;Toscana
497;http://www.turismo.intoscana.it/booking/html/mappa.php?id=497;ARCOBALENO 2;Campeggi;0586 600361;0586 600387;VIA DEI CIPRESSI;Bibbona;LI;www.arcobalenocamping.it;info@arcobalenocamping.it;"Aria Condizionata;Bar;Ristorante;Proprio Parcheggio;Carta di Credito";3;43.2489879000;10.5339027000;BIBBONA;LIVORNO;Toscana
498;http://www.turismo.intoscana.it/booking/html/mappa.php?id=498;CAMPING CASA DI CACCIA;Campeggi;0586 600000;0586 600000;VIA DEL MARE, 40;Bibbona;LI;www.campingcasadicaccia.com;info@campingcasadicaccia.com;"Accessibilit&agrave; Disabili;Aria Condizionata;Bar;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Proprio Parcheggio;Mountain Bike;Carta di Credito;Spiaggia Privata;Giochi per Bambini;Custodia Valori alla Reception;Spaccio Alimentare;Accettazione Grup";2;43.2461175000;10.5267412000;BIBBONA;LIVORNO;Toscana
513;http://www.turismo.intoscana.it/booking/html/mappa.php?id=513;INTERNATIONAL CAMPING ETRURIA;Campeggi;0565 744254;0565 744494;VIA DELLA PINETA;Castagneto Carducci;LI;www.campingetruria.it;info@campingetruria.it;"Accessibilit&agrave; Disabili;Bar;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Bancomat;Custodia Valori alla Reception;Accettazione Gruppi;Accesso con Vetture Private;Animazione;Trekking;Visite Guidate;Somministrazione Alimen";2;43.1877809431;10.5415105820;CASTAGNETO CARDUCCI;LIVORNO;Toscana
524;http://www.turismo.intoscana.it/booking/html/mappa.php?id=524;PAPPASOLE;Campeggi;0565 20337;0565 20346;VIA CARBONIFERA, 14 - LOC. TORRE MOZZA - RIOTORTO;Piombino;LI;www.pappasole.it;info@pappasole.it;"Accessibilit&agrave; Disabili;Riscaldamento;Bar;Telefono in camera;Servizio Fax;Tv Satellitare;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Proprio Campo da Tennis;Mountain Bike;Carta di Credi";4;42.9502661279;10.6871223450;PIOMBINO;LIVORNO;Toscana
539;http://www.turismo.intoscana.it/booking/html/mappa.php?id=539;IL TRITONE;Case per Vacanze;0586 600283;0586 600283;VIA CAVALLEGGERI SUD, 19 - MARINA DI BIBBONA;Bibbona;LI;www.iltritone.com;info@iltritone.com;"Riscaldamento;Aria Condizionata;Bar;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Carta di Credito;Bancomat;Giochi per Bambini;Macchine Lavatrici per biancheria;Estintori;Lampada Esterna";0;43.2385716000;10.5316583000;BIBBONA;LIVORNO;Toscana
546;http://www.turismo.intoscana.it/booking/html/mappa.php?id=546;VILLA BOLGHERELLO;Case per Vacanze;0586 600361;0586 600387;VIA DEI PINI - BOLGHERELLO - MARINA DI BIBBONA;Bibbona;LI;www.villabolgherello.it;info@arcobalenocamping.it;"Aria Condizionata;Proprio Parcheggio;Carta di Credito";0;43.2694489000;10.5952101000;BIBBONA;LIVORNO;Toscana
551;http://www.turismo.intoscana.it/booking/html/mappa.php?id=551;VILLA I TIGLI;Case per Vacanze;0565 851149;0565 704187;VIA DI MONTIONCELLO, 5;Campiglia Marittima;LI;www.villaitigli.it;info@villaitigli.it;"Riscaldamento;Aria Condizionata;Asciugacapelli;Tv Satellitare;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Bancomat;Giochi per Bambini;Accesso con Vetture Private;Lampada Esterna";0;43.0345409000;10.6224813000;CAMPIGLIA MARITTIMA;LIVORNO;Toscana
560;http://www.turismo.intoscana.it/booking/html/mappa.php?id=560;CASA VACANZE RIBOCCHI;Case per Vacanze;0565 843159;;LOC. RIBOCCHI, 4 - RIBOCCHI;Campiglia Marittima;LI;www.casavacanzeribocchi.it;info@casavacanzeribocchi.it;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Asciugacapelli;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Giochi per Bambini;Accettazione Gruppi;Accesso con Vetture Private;Tre";0;43.0290119094;10.6615126133;CAMPIGLIA MARITTIMA;LIVORNO;Toscana
562;http://www.turismo.intoscana.it/booking/html/mappa.php?id=562;VILLA DENISE;Case per Vacanze;0565 838335;0565 838335;VIA CARAVAGGIO, 2 - CAMPIGLIA MARITTIMA;Campiglia Marittima;LI;www.villadenise.com;info@villadenise.com;"Riscaldamento;Tv Satellitare;Accesso Internet;Wi-Fi;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Degustazione;Macchine Lavatrici per biancheria";0;43.0539562000;10.6121166000;CAMPIGLIA MARITTIMA;LIVORNO;Toscana
617;http://www.turismo.intoscana.it/booking/html/mappa.php?id=617;VILLA PIANI RESIDENCE;Case per Vacanze;0565 705417;0565 706770;CORSO ITALIA, 44;San Vincenzo;LI;www.residencevillapiani.it;info@residencevillapiani.it;"Riscaldamento;Aria Condizionata;Asciugacapelli;Tv Satellitare;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Bancomat;Giochi per Bambini;Accettazione Gruppi";0;43.0964898000;10.5391314000;SAN VINCENZO;LIVORNO;Toscana
620;http://www.turismo.intoscana.it/booking/html/mappa.php?id=620;FUTURA C.A.V.;Case per Vacanze;0586 861888;0586 861888;VIA DELLA REPUBBLICA, 44;San Vincenzo;LI;www.appartamenti-mare.com;info@appartamenti-mare.com;Accettazione Animali;0;43.0858615000;10.5378883000;SAN VINCENZO;LIVORNO;Toscana
643;http://www.turismo.intoscana.it/booking/html/mappa.php?id=643;PIAN DELLE MORE;Case per Vacanze;0565 794365;0565 701734;VIA CAMPAGNA SUD, 149 TER - VIGNOLE;Sassetta;LI;www.piandellemore.com;info@piandellemore.com;"Riscaldamento;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Giochi per Bambini;Servizio Baby Sitting;Servizio Colazione in Camera;Accesso co";0;43.1291462000;10.6432402000;SASSETTA;LIVORNO;Toscana
644;http://www.turismo.intoscana.it/booking/html/mappa.php?id=644;CASA VACANZE IL CHIOSTRO;Case per Vacanze;0565 827067;0565 827440;VIA DEL CROCIFISSO, 14;Suvereto;LI;www.vacanzeilchiostro.it;ilchiostro@valdicornia.it;"Riscaldamento;Aria Condizionata;Telefono in camera;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Mountain Bike;Carta di Credito;Bancomat;Custodia Valori alla Reception;Accettazione Gruppi;";0;43.0795211000;10.6780175000;SUVERETO;LIVORNO;Toscana
645;http://www.turismo.intoscana.it/booking/html/mappa.php?id=645;CASA VACANZE VALDICCIOLA;Case per Vacanze;0565 829130;02700421827;LOC. VALDICCIOLA, 166;Suvereto;LI;www.valdicciola.it;info@valdicciola.it;"Accettazione Animali;Proprio Parcheggio";0;43.0803611967;10.7066059113;SUVERETO;LIVORNO;Toscana
649;http://www.turismo.intoscana.it/booking/html/mappa.php?id=649;CASA VACANZE LA BACIOCCA;Case per Vacanze;3333970361;;LOC. MONTIONI, 9;Suvereto;LI;www.labaciocca.it;info@labaciocca.it;Accettazione Animali;0;43.0135899000;10.7600996000;SUVERETO;LIVORNO;Toscana
650;http://www.turismo.intoscana.it/booking/html/mappa.php?id=650;STUDENT'S HOSTEL GOWETT;Ostelli;0565 838192;06 233202224;VIA DI SAN VINCENZO, 34 - PARCO DI SAN SILVESTRO;Campiglia Marittima;LI;www.ostellogowett.it;info@ostellogowett.it;"Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credito";0;43.0388691000;10.6083950000;CAMPIGLIA MARITTIMA;LIVORNO;Toscana
652;http://www.turismo.intoscana.it/booking/html/mappa.php?id=652;OSTELLO LA BACIOCCA;Ostelli;3333970361;;LOC. MONTIONI, 9;Suvereto;LI;www.labaciocca.it;info@labaciocca.it;"Aria Condizionata;Accettazione Animali";0;43.0135899000;10.7600996000;SUVERETO;LIVORNO;Toscana
684;http://www.turismo.intoscana.it/booking/html/mappa.php?id=684;ONDA ETRUSCA;Residence;0565 705203;;VIA DELLA REPUBBLICA, 46/48;San Vincenzo;LI;www.residenceondaetrusca.it;info@residenceondaetrusca.it;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Propria Autorimessa";2;43.0856888000;10.5378649000;SAN VINCENZO;LIVORNO;Toscana
779;http://www.turismo.intoscana.it/booking/html/mappa.php?id=779;HOTEL VILLA S. MICHELE;Alberghi - Hotel;055 8715872;055 8711564;Piazza Matteotti, 14;Carmignano;PO;www.hotelvillasanmichele.com;info@hotelvillasanmichele.com;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;";3;43.8133196220;11.0179916024;CARMIGNANO;PRATO;Toscana
780;http://www.turismo.intoscana.it/booking/html/mappa.php?id=780;HOTEL RISTORANTE HERMITAGE;Alberghi - Hotel;055 8777085;055 8797057;Via Ginepraia, 112;Poggio a Caiano;PO;www.hotelhermitageprato.it;info@hotelhermitageprato.it;"Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito";3;43.8173446000;11.0433549000;POGGIO A CAIANO;PRATO;Toscana
781;http://www.turismo.intoscana.it/booking/html/mappa.php?id=781;HOTEL PRESIDENT;Alberghi - Hotel;0574 30251;0574 36064;Via Simintendi, 20 Ang. Via Baldinucci;Prato;PO;www.hotel-president.net;info@hotel-president.net;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;";4;43.8755808000;11.1016646000;PRATO;PRATO;Toscana
782;http://www.turismo.intoscana.it/booking/html/mappa.php?id=782;HOTEL FLORA;Alberghi - Hotel;0574 33521;0574 400289;Via Cairoli, 31;Prato;PO;www.hotelflora.info;info@hotelflora.info;"Aria Condizionata;Bar;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Propria Autorimessa";3;43.8796563000;11.0998083000;PRATO;PRATO;Toscana
783;http://www.turismo.intoscana.it/booking/html/mappa.php?id=783;HOTEL SAN MARCO;Alberghi - Hotel;0574 21321;0574 22378;Piazza San Marco, 48;Prato;PO;www.hotelsanmarcoprato.com;info@hotelsanmarcoprato.com;"Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Frigo Bar;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Proprio Parcheggio;Mountain Bike;Carta di Credito;Bancomat;Propria Autorimessa;Custodia Valori alla Reception;Servizio Colazione";3;43.8780968000;11.1012426000;PRATO;PRATO;Toscana
785;http://www.turismo.intoscana.it/booking/html/mappa.php?id=785;HOTEL IL GIGLIO;Alberghi - Hotel;0574 37049;0574 604351;Piazza S. Marco, 14;Prato;PO;www.albergoilgiglio.it;albergoilgiglio@tin.it;"Riscaldamento;Aria Condizionata;Bar;Asciugacapelli;Servizio Fax;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Propria Autorimessa;Servizio Colazione in Camera;Estintori;Sala Televisione;Colazione Compresa;Telefono";2;43.8782950786;11.1017543077;PRATO;PRATO;Toscana
787;http://www.turismo.intoscana.it/booking/html/mappa.php?id=787;ART HOTEL MUSEO;Alberghi - Hotel;0574 5787;0574 578880;Viale della Repubblica, 289;Prato;PO;www.arthotel.it;info@arthotel.it;"Aria Condizionata;Bar;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Propria Autorimessa";4;43.8599877000;11.1091935000;PRATO;PRATO;Toscana
788;http://www.turismo.intoscana.it/booking/html/mappa.php?id=788;HOTEL PALACE;Alberghi - Hotel;0574 5671;0574 567267;Via Pier della Francesca, 71;Prato;PO;www.palaceprato.it;info@palaceprato.it;"Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito";4;43.8629536000;11.1075793000;PRATO;PRATO;Toscana
789;http://www.turismo.intoscana.it/booking/html/mappa.php?id=789;HOTEL TOSCANA;Alberghi - Hotel;0574 28096;0574 25163;Piazza Ciardi, 3;Prato;PO;www.hoteltoscana.it;info@hoteltoscana.prato.it;"Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Asciugacapelli;Servizio Fax;Tv Satellitare;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Custodia Valori alla Reception;Accesso con Vetture Private;Accesso con Mezzi Pubblici;Colazione Compres";2;43.8853672000;11.0970259000;PRATO;PRATO;Toscana
790;http://www.turismo.intoscana.it/booking/html/mappa.php?id=790;ART HOTEL MILANO;Alberghi - Hotel;0574 23371;0574 27706;Via Tiziano, 15;Prato;PO;www.arthotel.it;reservation@arthotel-milano.it;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Frigo Bar;Asciugacapelli;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Propria Autorimessa;Sala separata per soggiorno o svago";4;43.8787338000;11.1050759000;PRATO;PRATO;Toscana
791;http://www.turismo.intoscana.it/booking/html/mappa.php?id=791;HOTEL DATINI;Alberghi - Hotel;0574 562348;0574 527976;Viale Marconi, 80;Prato;PO;www.hoteldatini.com;info@hoteldatini.com;"Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Propria Autorimessa";4;43.8567760000;11.1222460000;PRATO;PRATO;Toscana
796;http://www.turismo.intoscana.it/booking/html/mappa.php?id=796;HOTEL RISTORANTE MARGHERITA;Alberghi - Hotel;0574 959926;0574 959349;Via dell' Appennino, 17/19 - Montepiano;Vernio;PO;www.margheritahotel.com;hotel@margheritahotel.com;"Accessibilit&agrave; Disabili;Riscaldamento;Ascensore;Bar;Telefono in camera;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Proprio Parcheggio;Carta di Credito;Bancomat;Custodia Valori alla Reception;Servizio Colaz";3;44.0913741000;11.1607647000;VERNIO;PRATO;Toscana
831;http://www.turismo.intoscana.it/booking/html/mappa.php?id=831;VILLINO IL CEDRO;Affittacamere;0574 401739;0574 23927;Via Traversa Il Crocifisso, 26/L - Tavola;Prato;PO;www.villinoilcedro.com;info@villinoilcedro.com;;0;43.8500925000;11.0563050000;PRATO;PRATO;Toscana
833;http://www.turismo.intoscana.it/booking/html/mappa.php?id=833;AL DUOMO;Affittacamere;335395023;0574 400289;Via Firenzuola, 23;Prato;PO;www.prathotels.it;alduomo@hotelflora.info;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito";0;43.8812081000;11.0965670000;PRATO;PRATO;Toscana
835;http://www.turismo.intoscana.it/booking/html/mappa.php?id=835;BORGO AL CORNIO;Affittacamere;0574 440222;0574 440222;Via Convenevole da Prato, 30;Prato;PO;www.borgoalcornio.com;info@borgoalcornio.com;"Aria Condizionata;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Accettazione Animali;Mountain Bike;Carta di Credito;Bancomat;Accettazione Gruppi;Accesso con Vetture Private;Smaltimenti Rifiuti;Lampada Esterna;Accesso con Mezzi Pubblici;Sala Televisi";0;43.8822758000;11.0954483000;PRATO;PRATO;Toscana
838;http://www.turismo.intoscana.it/booking/html/mappa.php?id=838;ACCANTO AL CENTRO;Affittacamere;3388470786;0574 22378;Viale Piave, 37;Prato;PO;www.accantoalcentro.com;info@accantoalcentro.com;"Riscaldamento;Aria Condizionata;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Proprio Parcheggio;Mountain Bike;Carta di Credito;Bancomat;Accesso con Vetture Private;Macchine Lavatrici per biancheria;Accesso con Mezzi Pubblici";0;43.8780283000;11.1005412000;PRATO;PRATO;Toscana
858;http://www.turismo.intoscana.it/booking/html/mappa.php?id=858;B&B LA FONTE DEL MONTALBANO;Alloggi Privati;3471842220 0558799080;0574-23927;Via Fornia, 2;Carmignano;PO;www.fontemontalbano.com;info@fontemontalbano.com;"Riscaldamento;Frigo Bar;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Servizio Baby Sitting;Accesso con Vetture Private;Somministrazione Alimenti;Cucina di Uso Comune;Lampada Esterna;Colazione Compresa;Somministrazione Bevande;Telefono";0;43.7896846696;10.9898042679;CARMIGNANO;PRATO;Toscana
892;http://www.turismo.intoscana.it/booking/html/mappa.php?id=892;AZIENDA AGRITURISTICA SELVAPIANA;Agriturismi;0574 956045;;Via Selvapiana, 5 - Selvapiana - Luicciana;Cantagallo;PO;www.agriturismoselvapiana.it;info@agriturismoselvapiana.it;"Riscaldamento;Vendita prodotti agricoli;Accesso Internet;Ristorante;Propria Piscina Scoperta;Carta di Credito;Accesso con Vetture Private;Trekking;Estintori;Lampada Esterna";3;44.0349277394;11.1016631126;CANTAGALLO;PRATO;Toscana
894;http://www.turismo.intoscana.it/booking/html/mappa.php?id=894;CASTIGLIONCELLO;Agriturismi;0574 981124;0574 981124;Via di Castiglioncello, 21 Migliana;Cantagallo;PO;www.agriturismocastiglioncello.it;info@agriturismocastiglioncello.it;"Riscaldamento;Vendita prodotti agricoli;Accesso Internet;Wi-Fi;Ristorante;Proprio Parcheggio;Trasporto Clienti Stazione;Propria Piscina Scoperta;Carta di Credito;Bancomat;Accettazione Gruppi;Trekking;Degustazione;Somministrazione Alimenti;Macchine Lavatr";3;43.9840686672;11.1063086987;CANTAGALLO;PRATO;Toscana
