Id,Nome,Categoria,Telefono,Indirizzo,Comune,SiglaProvincia,Email,Valutazione,Latitudine,Longitudine,Provincia,EsisteValutazione,Popolazione
1181sr,Relais Valle Orientina,Alberghi,0564/616611,Valle Orientina,Pitigliano,GR,mail@valleorientina.it,3,42.6473979,11.7077802,Grosseto,1,3585
1185sr,La Pietra,Alberghi,0564/989019,"Via Xxiv Maggio, 68/b",Roccalbegna,GR,info@locandalapietra.it,3,42.7859881812,11.5067356825,Grosseto,1,918
1189sr,La Melosa Resort,Alberghi,0564/563349,Strada Provinciale 157 Km. 22 - Roccastrada,Roccastrada,GR,info@lamelosa.it,4,42.9806334,11.1164452,Grosseto,1,8788
1191sr,Fiora,Alberghi,0564/977043,"Via Roma, 8",Santa Fiora,GR,info@hotelfiora.it,3,42.8323112,11.5872997,Grosseto,1,2504
1206sr,Hotel La Darsena,Alberghi,0566/37402,"Via Dogana, 1 Puntone",Scarlino,GR,info@hoteladarsena.it,3,42.889502,10.7921279,Grosseto,1,3749
1215sr,Scilla,Alberghi,0564 616531,"Via Rodolfo Siviero, 3 Sovana",Sorano,GR,info@scilla-sovana.it,1,42.6576365,11.6475307,Grosseto,1,3041
1218sr,Locanda Aldobrandeschi,Alberghi,0564/633441,"Via Del Ghetto, 20",Sorano,GR,aldobrandeschi@libero.it,3,42.6825789,11.713699,Grosseto,1,3041
1221sr,Locanda La Pieve,Alberghi,0564/987252,"Via Della Società Operaia, 3",Semproniano,GR,info@locandalapieve.it,3,42.7302359266,11.5412583947,Grosseto,1,965
1222sr,La Cerinella,Alberghi,0564/984015,Via La Cerinella Snc - Mezzagne - Petricci,Semproniano,GR,cerinella@laltramaremma.it,2,42.7570038,11.5569132,Grosseto,1,965
1226sr,Golf Hotel,Residence,0564/9401,"Via Del Gualdo, 2 - Gualdo - Punta Ala",Castiglione Della Pescaia,GR,info@golfhotelpuntaala.it,4,42.806295445,10.7691764832,Grosseto,1,7131
1230sr,Podere Carceroni,Residence,0564/990616,Via Vicarello Poggi Del Sasso,Cinigiano,GR,info@poderecarceroni.it,3,42.9070195,11.3226806,Grosseto,1,2377
1232sr,Cordial Residence Il Pelagone,Residence,0566/820111,Il Pelagone,Gavorrano,GR,chpelagone@cordial.co.at,4,42.9383534,10.9580947,Grosseto,1,8262
1233sr,Mareblù,Residence,056431344,"Via Dello Storione, 73/75 - Principina A Mare - Marina Di Grosseto",Grosseto,GR,info@marebludimaremma.it,3,42.6939237354,11.0031402111,Grosseto,1,81608
1239sr,Verde Pineta,Residence,0564/30064,"Via Del Muggine, 2 - Principina A Mare",Grosseto,GR,verdepineta@freeinternet.it,3,42.6980934,11.0056639,Grosseto,1,81608
1241sr,Le Versegge,Residence,0564/324059,Versegge - Braccagni,Grosseto,GR,info@leversegge.it,3,42.9001126553,11.0948181152,Grosseto,1,81608
1243sr,Casa Livia,Residence,0564/24116,Aurelia Antica Angolo Strada Del Pozzino,Grosseto,GR,info@fattoriasanlorenzo.it,2,42.7628597,11.1127828,Grosseto,1,81608
1244sr,Il Tombolo,Residence,0564/32240,"Strada Prov.Le Della Trappola, 168 A - Principina A Mare",Grosseto,GR,info@residenceiltombolo.it,3,42.7071483654,11.0236644745,Grosseto,1,81608
1247sr,Rta Mediterraneo,Residence,0564/35446,"Via Xxiv Maggio, 68 H Marina Di Grosseto",Grosseto,GR,mediterraneorta@gmail.com,2,42.7179796,10.9807633,Grosseto,1,81608
1249sr,Country Resort Guadalupe,Residence,0564/329258,Strada Del Bozzone Snc Braccagni,Grosseto,GR,info@guadaluperesort.it,2,42.865011,11.0556378,Grosseto,1,81608
1260sr,Hotel Torre Di Cala Piccola,Residence,0564/825111,Cala Piccola - Porto Santo Stefano,Monte Argentario,GR,info@torredicalapiccola.com,4,42.4085021452,11.092414856,Grosseto,1,11889
1266sr,Argentario Osa Village,Residence,0564/885385,S.S. Aurelia Km.156 - Osa - Talamone,Orbetello,GR,info@argentariosavillage.com,3,42.5553148,11.1332962,Grosseto,1,14315
1267sr,Park Hotel Residence,Residence,0564/863618,"Via Volontari Del Sangue, 1/a",Orbetello,GR,info@parkhotelresidence.com,3,42.5255915,11.2297105,Grosseto,1,14315
1280sr,Rta Di Campetroso,Residence,328/8420021 - 388/6147586,Campetroso,Monterotondo Marittimo,GR,giacomo@campetroso.it,2,43.0802358157,10.727827549,Grosseto,1,1270
1283sr,Podere La Ciaia,Affittacamere,0564/998414,"Granaione, 54/a",Campagnatico,GR,poderelaciaia@virgilio.it,1,42.8323792559,11.3582593203,Grosseto,0,2353
1301sr,Locanda Mossa Dei Barbari,Affittacamere,0564/948079 - 328/3026885,Via Del Romitorio Buriano,Castiglione Della Pescaia,GR,info@mossadeibarbari.it,1,42.84263034,10.9853464365,Grosseto,0,7131
1312sr,Villa Pace,Affittacamere,0564905156,"Via Della Stazione, 27 - Paganico",Civitella Paganico,GR,villa.pace@alice.it,1,42.9400878991,11.2716293335,Grosseto,0,2922
1365sr,Locanda Delle Mura,Affittacamere,0564/593057,"Piazza Marconi, 5",Magliano In Toscana,GR,info@locandadellemura.it,1,42.5985648,11.2934106,Grosseto,0,3294
1382sr,San Leonardo I - Poma Murialdo Maddalena,Affittacamere,337/458860,"P.Zza Vittorio Veneto, 13 Saturnia",Manciano,GR,mail@saturnia.toscana.it,1,42.6646315,11.5050648,Grosseto,0,7062
1383sr,San Leonardo Ii - Poma Murialdo Maddalena,Affittacamere,337/458860,"P.Zza Vittorio Veneto, 25 Saturnia",Manciano,GR,mail@saturnia.toscana.it,1,42.6645831,11.5048761,Grosseto,0,7062
1386sr,Il Poderino,Affittacamere,0564/625031,"S.R. 74 Maremmana Km.30,650 - I'vigne Passinano - Poderino",Manciano,GR,3querce@3querce.it,1,42.5757841,11.5020752,Grosseto,0,7062
1401sr,Relais Nel Borgo,Affittacamere,0564/620035,"Via Delle Piagge, 5",Manciano,GR,info@relaisnelborgo.net,1,42.5858597,11.5159383,Grosseto,0,7062
1466sr,Locanda Pantanello,Affittacamere,0564/616715,S.P. Del Pantano Km. 6.233 - Pantano,Pitigliano,GR,l.pantanello@tiscali.it,1,42.6271702354,11.7023277283,Grosseto,0,3585
1469sr,Locanda Il Tufo Rosa,Affittacamere,0564/617019,"Piazza F. Petruccioli, 97",Pitigliano,GR,info@iltuforosa.com,1,42.6346454238,11.6697764397,Grosseto,0,3585
1474sr,Maremma Nel Tufo,Affittacamere,0564/614122,"S.S. 74 Km. 49, 271 - Corano",Pitigliano,GR,info@maremmaneltufo.com,1,42.6224652215,11.6585540771,Grosseto,0,3585
1476sr,Rivela Cristiano - La Casa Degli Archi,Affittacamere,349/4986298,Vicolo Antico Pretorio,Pitigliano,GR,info@lacasadegliarchi.com,1,42.633379,11.6633919,Grosseto,0,3585
1486sr,Armini Federica,Affittacamere,0564/900782 - 564059 - 339/5462211,La Cava,Roccastrada,GR,info@casarmini.it,1,43.0104718,11.1683094,Grosseto,0,8788
1488sr,Borgo Fonte Lupo,Affittacamere,0564/1761638 - 333/8121557,"Colle Muccaia, 6 - Ribolla",Roccastrada,GR,barbara@borgofontelupo.it,1,42.9698518,11.039074,Grosseto,0,8788
1500sr,Madonna Del Poggio,Affittacamere,0566/37021 - 347/1935332,"Strada Provinciale Scarlinese, 84 - Madonna Del Poggio",Scarlino,GR,info@madonnadelpoggio.it,1,42.9099203043,10.8479690552,Grosseto,0,3749
1505sr,Relais Vedetta,Affittacamere,0566/37023,"Poggio La Forcola, 12",Scarlino,GR,info@relaisvedetta.eu,1,42.9090207,10.850567,Grosseto,0,3749
1506sr,Il Puntone Vecchio,Affittacamere,0566/57567 - 335/5475012,"Via Delle Collacchie, 21 Puntone",Scarlino,GR,info@vacanzepuntonevecchio.it,1,42.889234,10.7915634,Grosseto,0,3749
1510sr,Morittu Patrizia,Affittacamere,347/3505230 - 0564/633665,Pod.Pian Casale - Sovana,Sorano,GR,info@piancasale.com,1,42.6833345108,11.6951823235,Grosseto,0,3041
1570sr,Casetta Francini,Alloggi Privati,0564/900657,"Podere Casetta Francini, 52",Civitella Paganico,GR,casettafrancini@yahoo.it,1,43.0,11.0,Grosseto,0,2922
1591sr,Campani Elvira,Alloggi Privati,320/8274174,"Strada Del Sorbino, 1 - Podere Gorizia - Alberese",Grosseto,GR,poderegorizia@alice.it,1,42.6729229382,11.1015182734,Grosseto,0,81608
1611sr,Fusari Luciano - Agresta B&b,Alloggi Privati,329/5810637,"Via Italia, 9 Saturnia",Manciano,GR,info@agrestasaturnia.it,1,42.6643556,11.5056592,Grosseto,0,7062
1726sr,Podere Cardeta,Agriturismi,0564/964284,"Podere Cardeta, 1",Arcidosso,GR,info@casa-cardeta.com,1,42.8965915801,11.5110969543,Grosseto,1,4201
1732sr,Apparitoio,Agriturismi,0564/964160,Apparitoio - Montelaterone,Arcidosso,GR,info@apparitoio.com,1,42.8888037,11.5128277,Grosseto,1,4201
1749sr,Montalto,Agriturismi,0564/1836762,"Marrucheti, 94",Campagnatico,GR,aziendamontalto@tin.it,2,42.8347837,11.2297105,Grosseto,1,2353
1773sr,Belvedere,Agriturismi,0564/997310,"Podere Belvedere, 12 - Cerrosughero - Montorsaio",Campagnatico,GR,info@pieriniebrugi.it,2,42.8906481,11.204676,Grosseto,1,2353
1820sr,San Processo,Agriturismi,0564/955324,"Via Del Gallaccino, 23 - San Processo",Castel Del Piano,GR,info@agriturismosanprocesso.it,3,42.8911111,11.539537,Grosseto,1,4753
1825sr,Cornacchino,Agriturismi,0564/951582,Cornacchino,Castell'azzara,GR,cornacchino@cornacchino.it,2,42.7611445,11.6726755,Grosseto,1,1310
1828sr,Agriturist Prile,Agriturismi,0564/944137,Rombaia,Castiglione Della Pescaia,GR,info@agrituristprile.it,3,42.792031066,10.9141874313,Grosseto,1,7131
1829sr,La Rombaia,Agriturismi,0564/944012,Rombaia,Castiglione Della Pescaia,GR,info@agriturismolarombaia.it,3,42.7974,10.920345,Grosseto,1,7131
1835sr,Val Di Nappo,Agriturismi,0564/941343,Val Di Nappo - Pian Di Rocca,Castiglione Della Pescaia,GR,info@agriturismovaldinappo.it,2,42.7972782522,10.8103644848,Grosseto,1,7131
1842sr,Il Maestrale,Agriturismi,0564/947180,Val Del Melo - Pian Di Rocca,Castiglione Della Pescaia,GR,info@ilmaestrale.com,2,42.7975419775,10.8177566528,Grosseto,1,7131
1844sr,S.Agostino,Agriturismi,0564/947092,Pian Di Rocca,Castiglione Della Pescaia,GR,info@agriturismo-santagostino.com,2,42.7933261743,10.8165550232,Grosseto,1,7131
1855sr,Casetta Bandinelli,Agriturismi,0564/424191,"Strada Prov.Le Del Bozzone, 72 Km.2, 6 - Buriano",Castiglione Della Pescaia,GR,agri.alba@tin.it,2,42.8608664561,11.0391139984,Grosseto,1,7131
1868sr,Poggialberi,Agriturismi,0564/948114,Poggialberi - Buriano,Castiglione Della Pescaia,GR,andrea@poggialberi.net,1,42.8423353403,11.0045617819,Grosseto,1,7131
1874sr,Il Mandorlo,Agriturismi,0564/990529,La Cava - Poggi Del Sasso,Cinigiano,GR,info@salustri.it,2,42.9050443,11.3245109,Grosseto,1,2377
1879sr,Sant' Anna,Agriturismi,0564/990615,Podere Sant'anna,Cinigiano,GR,agrisantanna@tiscalinet.it,3,42.8906762,11.3930021,Grosseto,1,2377
1899sr,Le 4 Stagioni,Agriturismi,347/4603494,Podere La Fornace - Porrona,Cinigiano,GR,info@porrona.it,1,42.9185950009,11.4098167419,Grosseto,1,2377
1912sr,La Steccaia,Agriturismi,0564/906059,Steccaia Alta - Paganico,Civitella Paganico,GR,lasteccaiaalta@hotmail.com,3,42.910737538,11.2484550476,Grosseto,1,2922
1918sr,Isola Delle Api,Agriturismi,339/3413226,Fercole - Casal Di Pari,Civitella Paganico,GR,isolapi@gmail.com,1,43.0528046,11.2906496,Grosseto,1,2922
1922sr,Santa Maria,Agriturismi,0564/906082,Dogana,Civitella Paganico,GR,poderesantamaria@email.it,2,42.9949096,11.28154,Grosseto,1,2922
1923sr,Antico Casale L Impostino,Agriturismi,0564/900665,Impostino - Casal Di Pari,Civitella Paganico,GR,info@agriturismoimpostino.it,3,43.0535578,11.2913222,Grosseto,1,2922
1924sr,Il Casalino,Agriturismi,329/6906343,Podere Casalino 20 - Pari,Civitella Paganico,GR,info@ilcasalino.com,2,43.0632142,11.319531,Grosseto,1,2922
1939sr,Montebelli,Agriturismi,0566/887100,Molinetto - Caldana,Gavorrano,GR,info@montebelli.com,2,42.8933218303,10.9410095215,Grosseto,1,8262
1941sr,La Quercia,Agriturismi,0566/845242,Podere San Giuseppe - Gli Scopai - Ravi,Gavorrano,GR,agr.laquercia@katamail.com,1,42.9214862951,10.9369325638,Grosseto,1,8262
1952sr,Il Cipresso,Agriturismi,0566/845631,"S.P. Aurelia Vecchia - Podere S.Orazio, 9",Gavorrano,GR,info@agriturismoilcipresso.com,1,42.9253333,10.9103333,Grosseto,1,8262
1955sr,Podere Mulinaccio,Agriturismi,0564/1836782,Podere Mulinaccio - Giuncarico 12,Gavorrano,GR,info@poderemulinaccio.com,2,42.9486326984,11.0129356384,Grosseto,1,8262
1963sr,Lillastro,Agriturismi,0564/401171,Vallerotana - Roselle,Grosseto,GR,elena@lillastro.it,3,42.7495103,11.1164452,Grosseto,1,81608
1967sr,La Pulledraia Del Podere Montegrappa,Agriturismi,0564/407237,"Strada Del Mulinaccio, 10 Alberese",Grosseto,GR,prenotazioni@pulledraia.it,3,42.6663753743,11.1122846603,Grosseto,1,81608
1970sr,Quercesecca,Agriturismi,0564/425404,Strada Di Quercesecca - Casotto Venezia - Marina Di Grosseto,Grosseto,GR,d.pallini@iol.it,1,42.718923,11.0140807,Grosseto,1,81608
1997sr,Al Vermigliano,Agriturismi,0564/407106,"Via Del Sorbino, 54 Alberese",Grosseto,GR,info@alvermigliano.it,1,42.6789019182,11.1186254025,Grosseto,1,81608
2001sr,Fiume,Agriturismi,347/3390729,"Via Barbicato, 120 Alberese",Grosseto,GR,agriturismofiume@gmail.com,2,42.6859554,11.1353081,Grosseto,1,81608
2008sr,Podere Castellaccia,Agriturismi,0564/406012,Strada Grillese 1 N.28 - Viii Zona,Grosseto,GR,info@poderecastellaccia.com,3,42.7121938374,11.1795732379,Grosseto,1,81608
2012sr,Il Girasole,Agriturismi,0564/401048,"Strada Com.Le Di Montalcino, 72 - Barbaruta",Grosseto,GR,info@maresole.it,3,42.8141347296,11.0467100143,Grosseto,1,81608
2021sr,San Luigi,Agriturismi,0564/404112,Cernaia N.700,Grosseto,GR,info@poderecernaia.it,3,42.7820747541,10.9848743677,Grosseto,1,81608
2026sr,Oslavia,Agriturismi,0564/407116,Strada Prov.Le 59 Km.9 Alberese,Grosseto,GR,info@alberese.net,1,42.6698703,11.1064259,Grosseto,1,81608
2027sr,Il Laghetto,Agriturismi,0564/405402,Via Aurelia Sud Km.172 - Vallemaggiore - Rispescia,Grosseto,GR,info@illaghetto.it,3,42.6844544397,11.1399650574,Grosseto,1,81608
2028sr,Razza Del Casalone,Agriturismi,0564/425404,"Via Andrea Del Sarto, 22",Grosseto,GR,d.pallini@iol.it,1,42.749654,11.1054765,Grosseto,1,81608
2071sr,Podere Ternova,Agriturismi,0564/407306,"Via Vallegiardino, 23 Alberese",Grosseto,GR,info@agriturismoternova.it,2,42.6630411,11.1288386,Grosseto,1,81608
2074sr,Stella,Agriturismi,331/7885843,Pod.526 - Canova - Marina Di Grosseto,Grosseto,GR,info@agriturismostella.com,3,42.7479315,10.9613212,Grosseto,1,81608
2087sr,Giuncola,Agriturismi,0564/405922,Giuncola 61 - Rispescia,Grosseto,GR,info@giuncola.it,1,42.718768,11.125031,Grosseto,1,81608
2135sr,Il Melograno Di Banditella,Agriturismi,339/8756919,"Str.Cons.Banditella, 1, 26 - Banditella - Alberese",Grosseto,GR,agriturismo.ilmelograno@virgilio.it,2,42.6789629,11.1522156,Grosseto,1,81608
2138sr,Volta Di Sacco,Agriturismi,348/4025399,Strada Volta Di Sacco - Pratini Bassi,Grosseto,GR,info@voltadisacco.it,1,42.7207859628,11.1190223694,Grosseto,1,81608
2140sr,Podere Corte Alle Rose,Agriturismi,0564/404105,"Via San Vincenzo D''elba Pod, 4014 - Casotto Pescatori - Marina Di Grosseto",Grosseto,GR,info@corteallerose.com,1,42.71589,10.98292,Grosseto,1,81608
2153sr,Girasole,Agriturismi,0564/405142 - 338/7942308,"Via Barbicato, 56 - Alberese",Grosseto,GR,info@agriturismo-girasole.com,1,42.6859554,11.1353081,Grosseto,1,81608
2159sr,Il Roseto,Agriturismi,0564/404105,Podere 749 - Squadre Basse,Grosseto,GR,ilroseto@corteallerose.com,1,42.7628597,11.1127828,Grosseto,1,81608
2163sr,Le Giunchiglie,Agriturismi,0564/490195,"Strada Del Mare, 51 - Vaccareccia - Alberese",Grosseto,GR,legiunchiglie@gmail.com,1,42.6698703,11.1064259,Grosseto,1,81608
2177sr,Capitini,Agriturismi,0564/589940,"Strada Prov.Le Km.9.5 - Apparita, 3 - Montiano",Magliano In Toscana,GR,fabio.capitini@tin.it,2,42.6467407,11.2239259,Grosseto,1,3294
2188sr,Pian Del Noce,Agriturismi,0564/505100,Pian Del Noce - Pereta,Magliano In Toscana,GR,info@agriturismopiandelnoce.it,2,42.63,11.2439,Grosseto,1,3294
2191sr,Bonzalone,Agriturismi,0564/503301,Maiano Lavacchio - Montiano,Magliano In Toscana,GR,info@agriturismobonzalone.com,1,42.7112951427,11.2353229523,Grosseto,1,3294
2194sr,Olivetino,Agriturismi,0564/507427,Strada Prov.Le 9 Aione - Tre Ponti - Montiano,Magliano In Toscana,GR,agritur.olivetino@tiscalinet.it,2,42.6594878549,11.2305271626,Grosseto,1,3294
2203sr,Poggio Sassineri,Agriturismi,0564/592503,S. Andrea,Magliano In Toscana,GR,info@poggiosassineri.com,2,42.5598768508,11.3368284702,Grosseto,1,3294
2205sr,Tenuta Agricola Dell'uccellina Podere Giulia,Agriturismi,0564/597104,Collecchio,Magliano In Toscana,GR,info@tenutauccellina.it,2,42.6205015,11.1439595,Grosseto,1,3294
2206sr,Tenuta Agricola Dell'uccellina Podere Giobatta,Agriturismi,0564/597104,Collecchio,Magliano In Toscana,GR,info@tenutauccellina.it,2,42.6205015,11.1439595,Grosseto,1,3294
2238sr,Prati Degli Orti,Agriturismi,331/3000416,"Zona Bestiale, 2/a - Montiano",Magliano In Toscana,GR,pratidegliorti@virgilio.it,2,42.6335324906,11.2292504311,Grosseto,1,3294
2242sr,Poggio Sasseta,Agriturismi,0564/599881,"Zona Apparita, 21 - Montiano",Magliano In Toscana,GR,info@agriturismopoggiosasseta.it,2,42.6467407,11.2239259,Grosseto,1,3294
2245sr,Tattarini,Agriturismi,0564/596005,"Podere Giuncheto, 513 - Collecchio",Magliano In Toscana,GR,agriturismotattarini@libero.it,1,42.6044944805,11.1504793167,Grosseto,1,3294
2256sr,L' Antica Sosta,Agriturismi,0564/629706,Mondo Nuovo,Manciano,GR,stefanonelli@tiscali.it,3,42.5757841,11.5020752,Grosseto,1,7062
2262sr,Acquaviva,Agriturismi,0564/602890,"Strada Scansanese, 10/11 - Acquaviva - Montemerano",Manciano,GR,info@relaisvillaacquaviva.com,2,42.620284,11.4908971,Grosseto,1,7062
2263sr,Le Macchie Alte,Agriturismi,0564/620470,Macchie Alte - Poderi Di Montemerano,Manciano,GR,info@lemacchiealte.it,3,42.6047945618,11.4976215363,Grosseto,1,7062
2264sr,Poggio Alle Calle,Agriturismi,0564/601248,Poggio Alle Calle - Saturnia,Manciano,GR,poglecalle@tiscali.it,3,42.65668687,11.4628601074,Grosseto,1,7062
2272sr,San Leonardo,Agriturismi,335/6142181,Vignagrande - Saturnia,Manciano,GR,mail@saturnia.toscana.it,2,42.6686789333,11.5188217163,Grosseto,1,7062
2274sr,Diaccialetti,Agriturismi,0564/620309,Podere Diaccialetti - Campigliola,Manciano,GR,info@diaccialetti.it,3,42.5757841,11.5020752,Grosseto,1,7062
2275sr,Le Murelle Country Resort,Agriturismi,0564/602941,Le Murelle,Manciano,GR,info@agrimurelle.it,3,42.600672,11.463289,Grosseto,1,7062
2276sr,Tre Querce,Agriturismi,0564/625031,"S.R. 74 Maremmana Km.30,650 - Vigne Passinano,13",Manciano,GR,3querce@3querce.it,1,42.5882721461,11.5036725998,Grosseto,1,7062
2278sr,Poggio Foco,Agriturismi,0564/620970,Poggio Foco,Manciano,GR,info@poggiofoco.com,3,42.5757841,11.5020752,Grosseto,1,7062
2329sr,La Bellantiglia,Agriturismi,0564/602639,La Campiglia - Montemerano,Manciano,GR,info@labellantiglia.it,3,42.633832432,11.4776229858,Grosseto,1,7062
2345sr,Podere Santa Croce,Agriturismi,0564/602919,Pianetti Di Montemerano - Montemerano,Manciano,GR,info@poderesantacroce.it,2,42.6293805218,11.5066766739,Grosseto,1,7062
2347sr,La Svolta,Agriturismi,349/7834595,"Strada Campigliola Km.13, 4",Manciano,GR,agriturismolasvolta@gmail.com,3,42.5757841,11.5020752,Grosseto,1,7062
2349sr,Officinali Di Montauto,Agriturismi,0564/607799,Santa Barbara,Manciano,GR,info@officinalidimontauto.it,2,42.5757841,11.5020752,Grosseto,1,7062
2352sr,Quercia Rossa,Agriturismi,0564/629529,"Santarello, 89 - Montemerano",Manciano,GR,info@querciarossa.net,1,42.6060422528,11.4511013031,Grosseto,1,7062
2365sr,Montarlese,Agriturismi,335/1218247,Montarlese Snc,Manciano,GR,montarlese@fastwebnet.it,2,42.5757841,11.5020752,Grosseto,1,7062
2368sr,Tesorino,Agriturismi,0566/55606,Tesorino - Valpiana,Massa Marittima,GR,info@agriturismotesorino.it,2,43.010295974,10.8409309387,Grosseto,1,8167
2370sr,Tenuta Cicalino,Agriturismi,0566/902031,Cicalino,Massa Marittima,GR,info@ilcicalino.it,2,43.0580154,10.9128995,Grosseto,1,8167
2388sr,Villa Teresa,Agriturismi,0566/919039,Coliberto,Massa Marittima,GR,info@coliberto.it,2,43.0223843283,10.8692443371,Grosseto,1,8167
2403sr,Podere Borgognano,Agriturismi,0566/919226,Marsiliana,Massa Marittima,GR,borgognanofarmhouse@libero.it,1,43.0257021299,10.7946252823,Grosseto,1,8167
2419sr,Il Sassone Tenuta Di Maremma,Agriturismi,0566/904230,Costa Sassone - Perolla,Massa Marittima,GR,info@ilsassone.it,3,42.9811517711,10.97853899,Grosseto,1,8167
2439sr,Gabellino Di Sotto,Agriturismi,0566/998227,Strada Prov.Le 162 - Gabellino - Boccheggiano,Montieri,GR,agriturismo.gabellinodisotto@gmail.com,2,43.089679,11.0339598,Grosseto,1,1191
2443sr,Colli Di Travale,Agriturismi,338/1861459,I Colli - Travale,Montieri,GR,info@colliditravale.it,3,43.1311555,11.0166408,Grosseto,1,1191
2444sr,I Monti,Agriturismi,0566/37104,I Monti 28,Montieri,GR,info@imontiagriturismo.com,1,43.1293028581,11.0593271255,Grosseto,1,1191
2454sr,Peretti,Agriturismi,0564/885467,"S.P. 144 Melosella, 13 Fonteblanda",Orbetello,GR,andrea@agriturismoperetti.it,3,42.5718875684,11.2314605713,Grosseto,1,14315
2456sr,La Selva,Agriturismi,331/4069156,S.P.81 Osa N.7 Albinia,Orbetello,GR,info.it@laselva-bio.eu,2,42.4716052,11.2358111,Grosseto,1,14315
2464sr,Le Spighe,Agriturismi,0564/886325,"Tre Cerri, 128 - San Donato",Orbetello,GR,info@agriturismolespighe.it,2,42.5463503,11.2216745,Grosseto,1,14315
2479sr,Aunti,Agriturismi,0564/870190,"Via S.R. 74 Maremmana, 192 - Aunti - Polverosa",Orbetello,GR,agriturismoaunti@gmail.com,2,42.5124751791,11.2616729736,Grosseto,1,14315
2499sr,Podere Bello,Agriturismi,0564/616797,Pantano,Pitigliano,GR,info@agriturismopoderebello.com,1,42.6395152588,11.7121124268,Grosseto,1,3585
2501sr,Il Grillo Parlante,Agriturismi,0564/615695,Pantano,Pitigliano,GR,francogri@virgilio.it,2,42.6359629,11.674537,Grosseto,1,3585
2509sr,Ilune,Agriturismi,0564/617173,Strada Provinciale Di Sorano - Conatelle,Pitigliano,GR,ilune@ilune.it,2,42.6503309277,11.692084372,Grosseto,1,3585
2512sr,La Pergola,Agriturismi,0564/616741,Pantano,Pitigliano,GR,lapergola@hotmail.it,1,42.6377473239,11.7057609558,Grosseto,1,3585
2518sr,Tenimenti Della Spinosa,Agriturismi,333/3399399,Strada Del Bottinello - Bottinello,Pitigliano,GR,info@tenimentidellaspinosa.it,2,42.6359629,11.674537,Grosseto,1,3585
2532sr,Podere Micitto,Agriturismi,0564/986125,Podere Micitto - Santa Caterina,Roccalbegna,GR,agri.micitto@libero.it,2,42.7858201,11.5078745,Grosseto,1,918
2538sr,Tenuta Il Paiolaio,Agriturismi,0564/989185,Podere Paiolaio,Roccalbegna,GR,info@paiolaio.it,1,42.786331,11.511183,Grosseto,1,918
