Id,url,Nome,Categoria,Telefono,Fax,Indirizzo,Comune,SiglaProvincia,website,Email,facilities,Valutazione,Latitudine,Longitudine,PRO_COM,Provincia,Regione,EsisteValutazione
456sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=456,Il Cardinale,Agriturismi,0586 762658,02700523580,"Via Di San Bartolo, 88 - San Bartolo",San Vincenzo,LI,www.agriturismoilcardinale.it,giactem@tin.it,Accessibilit&agrave; Disabili;Riscaldamento;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Giochi per Bambini;Accettazione Gruppi;Trekking;Macchine Lavatrici per biancheria;Spazio attrezzato per il consumo di alimenti o bevande (Escluso,1,43.0923652376,10.5742442608,SAN VINCENZO,Livorno,Toscana,1
457sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=457,Agriturismo Barbadoro,Agriturismi,3388990861,0565 710054,"Via Aurelia Sud, 28 - Barbadoro",San Vincenzo,LI,www.agriturismo-barbadoro.com,info@agriturismo-barbadoro.com,Riscaldamento;Parco o Giardino Proprio;Accettazione Animali;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Bancomat;Giochi per Bambini;Maneggio;Estintori;Edificio di Valore Storico,2,43.0772066,10.5577407,SAN VINCENZO,Livorno,Toscana,1
462sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=462,Azienda Agrituristica Podere L'agave Di Zenoni Bar,Agriturismi,0565 703171,0565 705905,"Via San Bartolo, 19",San Vincenzo,LI,www.poderelagave.com,info@poderelagave.com,Riscaldamento;Bar;Telefono in camera;Vendita prodotti agricoli;Frigo Bar;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Giochi pe,2,43.0894058,10.5611117,SAN VINCENZO,Livorno,Toscana,1
467sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=467,Agriturismo Podere La Cerreta,Agriturismi,0565 794352,0565 794352,"Via Campagna Sud, 143 - Pian Delle Vigne",Sassetta,LI,www.lacerreta.it,info@lacerreta.it,Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Asciugacapelli;Servizio Fax;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Propria Piscina Coperta;Carta di Credito;Giochi p,3,43.1288878645,10.65969944,SASSETTA,Livorno,Toscana,1
477sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=477,Azienda Agrituristica Il Ghiaccio,Agriturismi,0565 854104,0565 1761029,"Loc. Il Ghiaccio, 72",Suvereto,LI,www.agriturismoilghiaccio.it,info@agriturismoilghiaccio.it,Accettazione Animali;Propria Piscina Scoperta,2,43.0953774,10.659815,SUVERETO,Livorno,Toscana,1
481sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=481,Le Piane Del Milia,Agriturismi,0565 845084,0565 845770,"Loc. Calzalunga, 165",Suvereto,LI,www.lepianedelmilia.it,info@lepianedelmilia.it,Accettazione Animali;Propria Piscina Scoperta;Carta di Credito,2,43.0577257723,10.7194805145,SUVERETO,Livorno,Toscana,1
485sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=485,La Cortevilla,Agriturismi,0565 829209,0565 829209,"Loc. Pietrasca, 44",Suvereto,LI,www.lacortevilla.it,info@lacortevilla.it,Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Asciugacapelli;Tv Satellitare;Accesso Internet;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Mountain Bike;Carta di Credito;Bancomat;Giochi per Bambini;Sp,3,43.0574165,10.6752195,SUVERETO,Livorno,Toscana,1
491sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=491,Azienda Agrituristica Gualdo Del Re,Agriturismi,0565 829888,0565 827328,"Loc. San Giovanni, 155",Suvereto,LI,www.gualdodelre.it,info@gualdodelre.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Cassette di Sicurezza in Camera;Tv Satellitare;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Giochi per B,3,43.0636205658,10.6852340698,SUVERETO,Livorno,Toscana,1
492sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=492,Azienda Agrituristica Incontri,Agriturismi,0565 829401,0565 829401,"Loc. Fossoni, 38",Suvereto,LI,www.incontriwine.it,info@aziendaagricolaincontri.it,Riscaldamento;Vendita prodotti agricoli;Parco o Giardino Proprio;Accettazione Animali;Accesso con Vetture Private;Visite Guidate;Degustazione;Spazio attrezzato per il consumo di alimenti o bevande (Escluso Ristorante);Estintori;Edificio di Valore Storico,2,43.0668789,10.6737014,SUVERETO,Livorno,Toscana,1
497sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=497,Arcobaleno 2,Campeggi,0586 600361,0586 600387,Via Dei Cipressi,Bibbona,LI,www.arcobalenocamping.it,info@arcobalenocamping.it,Aria Condizionata;Bar;Ristorante;Proprio Parcheggio;Carta di Credito,3,43.2489879,10.5339027,BIBBONA,Livorno,Toscana,1
498sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=498,Camping Casa Di Caccia,Campeggi,0586 600000,0586 600000,"Via Del Mare, 40",Bibbona,LI,www.campingcasadicaccia.com,info@campingcasadicaccia.com,Accessibilit&agrave; Disabili;Aria Condizionata;Bar;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Proprio Parcheggio;Mountain Bike;Carta di Credito;Spiaggia Privata;Giochi per Bambini;Custodia Valori alla Reception;Spaccio Alimentare;Accettazione Grup,2,43.2461175,10.5267412,BIBBONA,Livorno,Toscana,1
513sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=513,International Camping Etruria,Campeggi,0565 744254,0565 744494,Via Della Pineta,Castagneto Carducci,LI,www.campingetruria.it,info@campingetruria.it,Accessibilit&agrave; Disabili;Bar;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Bancomat;Custodia Valori alla Reception;Accettazione Gruppi;Accesso con Vetture Private;Animazione;Trekking;Visite Guidate;Somministrazione Alimen,2,43.1877809431,10.541510582,CASTAGNETO CARDUCCI,Livorno,Toscana,1
524sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=524,Pappasole,Campeggi,0565 20337,0565 20346,"Via Carbonifera, 14 - Loc. Torre Mozza - Riotorto",Piombino,LI,www.pappasole.it,info@pappasole.it,Accessibilit&agrave; Disabili;Riscaldamento;Bar;Telefono in camera;Servizio Fax;Tv Satellitare;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Proprio Campo da Tennis;Mountain Bike;Carta di Credi,4,42.9502661279,10.687122345,PIOMBINO,Livorno,Toscana,1
539sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=539,Il Tritone,Case per Vacanze,0586 600283,0586 600283,"Via Cavalleggeri Sud, 19 - Marina Di Bibbona",Bibbona,LI,www.iltritone.com,info@iltritone.com,Riscaldamento;Aria Condizionata;Bar;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Carta di Credito;Bancomat;Giochi per Bambini;Macchine Lavatrici per biancheria;Estintori;Lampada Esterna,0,43.2385716,10.5316583,BIBBONA,Livorno,Toscana,1
546sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=546,Villa Bolgherello,Case per Vacanze,0586 600361,0586 600387,Via Dei Pini - Bolgherello - Marina Di Bibbona,Bibbona,LI,www.villabolgherello.it,info@arcobalenocamping.it,Aria Condizionata;Proprio Parcheggio;Carta di Credito,0,43.2694489,10.5952101,BIBBONA,Livorno,Toscana,1
551sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=551,Villa I Tigli,Case per Vacanze,0565 851149,0565 704187,"Via Di Montioncello, 5",Campiglia Marittima,LI,www.villaitigli.it,info@villaitigli.it,Riscaldamento;Aria Condizionata;Asciugacapelli;Tv Satellitare;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Bancomat;Giochi per Bambini;Accesso con Vetture Private;Lampada Esterna,0,43.0345409,10.6224813,CAMPIGLIA MARITTIMA,Livorno,Toscana,1
560sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=560,Casa Vacanze Ribocchi,Case per Vacanze,0565 843159,,"Loc. Ribocchi, 4 - Ribocchi",Campiglia Marittima,LI,www.casavacanzeribocchi.it,info@casavacanzeribocchi.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Asciugacapelli;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Giochi per Bambini;Accettazione Gruppi;Accesso con Vetture Private;Tre,0,43.0290119094,10.6615126133,CAMPIGLIA MARITTIMA,Livorno,Toscana,1
562sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=562,Villa Denise,Case per Vacanze,0565 838335,0565 838335,"Via Caravaggio, 2 - Campiglia Marittima",Campiglia Marittima,LI,www.villadenise.com,info@villadenise.com,Riscaldamento;Tv Satellitare;Accesso Internet;Wi-Fi;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Degustazione;Macchine Lavatrici per biancheria,0,43.0539562,10.6121166,CAMPIGLIA MARITTIMA,Livorno,Toscana,1
617sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=617,Villa Piani Residence,Case per Vacanze,0565 705417,0565 706770,"Corso Italia, 44",San Vincenzo,LI,www.residencevillapiani.it,info@residencevillapiani.it,Riscaldamento;Aria Condizionata;Asciugacapelli;Tv Satellitare;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Bancomat;Giochi per Bambini;Accettazione Gruppi,0,43.0964898,10.5391314,SAN VINCENZO,Livorno,Toscana,1
620sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=620,Futura C.A.V.,Case per Vacanze,0586 861888,0586 861888,"Via Della Repubblica, 44",San Vincenzo,LI,www.appartamenti-mare.com,info@appartamenti-mare.com,Accettazione Animali,0,43.0858615,10.5378883,SAN VINCENZO,Livorno,Toscana,1
643sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=643,Pian Delle More,Case per Vacanze,0565 794365,0565 701734,"Via Campagna Sud, 149 Ter - Vignole",Sassetta,LI,www.piandellemore.com,info@piandellemore.com,Riscaldamento;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Giochi per Bambini;Servizio Baby Sitting;Servizio Colazione in Camera;Accesso co,0,43.1291462,10.6432402,SASSETTA,Livorno,Toscana,1
644sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=644,Casa Vacanze Il Chiostro,Case per Vacanze,0565 827067,0565 827440,"Via Del Crocifisso, 14",Suvereto,LI,www.vacanzeilchiostro.it,ilchiostro@valdicornia.it,Riscaldamento;Aria Condizionata;Telefono in camera;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Mountain Bike;Carta di Credito;Bancomat;Custodia Valori alla Reception;Accettazione Gruppi;,0,43.0795211,10.6780175,SUVERETO,Livorno,Toscana,1
645sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=645,Casa Vacanze Valdicciola,Case per Vacanze,0565 829130,02700421827,"Loc. Valdicciola, 166",Suvereto,LI,www.valdicciola.it,info@valdicciola.it,Accettazione Animali;Proprio Parcheggio,0,43.0803611967,10.7066059113,SUVERETO,Livorno,Toscana,1
649sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=649,Casa Vacanze La Baciocca,Case per Vacanze,3333970361,,"Loc. Montioni, 9",Suvereto,LI,www.labaciocca.it,info@labaciocca.it,Accettazione Animali,0,43.0135899,10.7600996,SUVERETO,Livorno,Toscana,1
650sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=650,Student's Hostel Gowett,Ostelli,0565 838192,06 233202224,"Via Di San Vincenzo, 34 - Parco Di San Silvestro",Campiglia Marittima,LI,www.ostellogowett.it,info@ostellogowett.it,Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credito,0,43.0388691,10.608395,CAMPIGLIA MARITTIMA,Livorno,Toscana,1
652sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=652,Ostello La Baciocca,Ostelli,3333970361,,"Loc. Montioni, 9",Suvereto,LI,www.labaciocca.it,info@labaciocca.it,Aria Condizionata;Accettazione Animali,0,43.0135899,10.7600996,SUVERETO,Livorno,Toscana,1
684sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=684,Onda Etrusca,Residence,0565 705203,,"Via Della Repubblica, 46/48",San Vincenzo,LI,www.residenceondaetrusca.it,info@residenceondaetrusca.it,Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Propria Autorimessa,2,43.0856888,10.5378649,SAN VINCENZO,Livorno,Toscana,1
779sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=779,Hotel Villa S. Michele,Alberghi,055 8715872,055 8711564,"Piazza Matteotti, 14",Carmignano,PO,www.hotelvillasanmichele.com,info@hotelvillasanmichele.com,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;,3,43.813319622,11.0179916024,CARMIGNANO,Prato,Toscana,1
780sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=780,Hotel Ristorante Hermitage,Alberghi,055 8777085,055 8797057,"Via Ginepraia, 112",Poggio a Caiano,PO,www.hotelhermitageprato.it,info@hotelhermitageprato.it,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,3,43.8173446,11.0433549,POGGIO A CAIANO,Prato,Toscana,1
781sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=781,Hotel President,Alberghi,0574 30251,0574 36064,"Via Simintendi, 20 Ang. Via Baldinucci",Prato,PO,www.hotel-president.net,info@hotel-president.net,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;,4,43.8755808,11.1016646,PRATO,Prato,Toscana,1
782sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=782,Hotel Flora,Alberghi,0574 33521,0574 400289,"Via Cairoli, 31",Prato,PO,www.hotelflora.info,info@hotelflora.info,Aria Condizionata;Bar;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Propria Autorimessa,3,43.8796563,11.0998083,PRATO,Prato,Toscana,1
783sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=783,Hotel San Marco,Alberghi,0574 21321,0574 22378,"Piazza San Marco, 48",Prato,PO,www.hotelsanmarcoprato.com,info@hotelsanmarcoprato.com,Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Frigo Bar;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Proprio Parcheggio;Mountain Bike;Carta di Credito;Bancomat;Propria Autorimessa;Custodia Valori alla Reception;Servizio Colazione,3,43.8780968,11.1012426,PRATO,Prato,Toscana,1
785sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=785,Hotel Il Giglio,Alberghi,0574 37049,0574 604351,"Piazza S. Marco, 14",Prato,PO,www.albergoilgiglio.it,albergoilgiglio@tin.it,Riscaldamento;Aria Condizionata;Bar;Asciugacapelli;Servizio Fax;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Propria Autorimessa;Servizio Colazione in Camera;Estintori;Sala Televisione;Colazione Compresa;Telefono,2,43.8782950786,11.1017543077,PRATO,Prato,Toscana,1
787sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=787,Art Hotel Museo,Alberghi,0574 5787,0574 578880,"Viale Della Repubblica, 289",Prato,PO,www.arthotel.it,info@arthotel.it,Aria Condizionata;Bar;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Propria Autorimessa,4,43.8599877,11.1091935,PRATO,Prato,Toscana,1
788sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=788,Hotel Palace,Alberghi,0574 5671,0574 567267,"Via Pier Della Francesca, 71",Prato,PO,www.palaceprato.it,info@palaceprato.it,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,4,43.8629536,11.1075793,PRATO,Prato,Toscana,1
789sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=789,Hotel Toscana,Alberghi,0574 28096,0574 25163,"Piazza Ciardi, 3",Prato,PO,www.hoteltoscana.it,info@hoteltoscana.prato.it,Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Asciugacapelli;Servizio Fax;Tv Satellitare;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Custodia Valori alla Reception;Accesso con Vetture Private;Accesso con Mezzi Pubblici;Colazione Compres,2,43.8853672,11.0970259,PRATO,Prato,Toscana,1
790sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=790,Art Hotel Milano,Alberghi,0574 23371,0574 27706,"Via Tiziano, 15",Prato,PO,www.arthotel.it,reservation@arthotel-milano.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Frigo Bar;Asciugacapelli;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Propria Autorimessa;Sala separata per soggiorno o svago,4,43.8787338,11.1050759,PRATO,Prato,Toscana,1
791sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=791,Hotel Datini,Alberghi,0574 562348,0574 527976,"Viale Marconi, 80",Prato,PO,www.hoteldatini.com,info@hoteldatini.com,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Propria Autorimessa,4,43.856776,11.122246,PRATO,Prato,Toscana,1
796sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=796,Hotel Ristorante Margherita,Alberghi,0574 959926,0574 959349,"Via Dell' Appennino, 17/19 - Montepiano",Vernio,PO,www.margheritahotel.com,hotel@margheritahotel.com,Accessibilit&agrave; Disabili;Riscaldamento;Ascensore;Bar;Telefono in camera;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Proprio Parcheggio;Carta di Credito;Bancomat;Custodia Valori alla Reception;Servizio Colaz,3,44.0913741,11.1607647,VERNIO,Prato,Toscana,1
831sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=831,Villino Il Cedro,Affittacamere,0574 401739,0574 23927,"Via Traversa Il Crocifisso, 26/l - Tavola",Prato,PO,www.villinoilcedro.com,info@villinoilcedro.com,,0,43.8500925,11.056305,PRATO,Prato,Toscana,1
833sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=833,Al Duomo,Affittacamere,335395023,0574 400289,"Via Firenzuola, 23",Prato,PO,www.prathotels.it,alduomo@hotelflora.info,Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito,0,43.8812081,11.096567,PRATO,Prato,Toscana,1
835sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=835,Borgo Al Cornio,Affittacamere,0574 440222,0574 440222,"Via Convenevole Da Prato, 30",Prato,PO,www.borgoalcornio.com,info@borgoalcornio.com,Aria Condizionata;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Accettazione Animali;Mountain Bike;Carta di Credito;Bancomat;Accettazione Gruppi;Accesso con Vetture Private;Smaltimenti Rifiuti;Lampada Esterna;Accesso con Mezzi Pubblici;Sala Televisi,0,43.8822758,11.0954483,PRATO,Prato,Toscana,1
838sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=838,Accanto Al Centro,Affittacamere,3388470786,0574 22378,"Viale Piave, 37",Prato,PO,www.accantoalcentro.com,info@accantoalcentro.com,Riscaldamento;Aria Condizionata;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Proprio Parcheggio;Mountain Bike;Carta di Credito;Bancomat;Accesso con Vetture Private;Macchine Lavatrici per biancheria;Accesso con Mezzi Pubblici,0,43.8780283,11.1005412,PRATO,Prato,Toscana,1
858sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=858,B&b La Fonte Del Montalbano,Alloggi Privati,3471842220 0558799080,0574-23927,"Via Fornia, 2",Carmignano,PO,www.fontemontalbano.com,info@fontemontalbano.com,Riscaldamento;Frigo Bar;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Servizio Baby Sitting;Accesso con Vetture Private;Somministrazione Alimenti;Cucina di Uso Comune;Lampada Esterna;Colazione Compresa;Somministrazione Bevande;Telefono,0,43.7896846696,10.9898042679,CARMIGNANO,Prato,Toscana,1
892sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=892,Azienda Agrituristica Selvapiana,Agriturismi,0574 956045,,"Via Selvapiana, 5 - Selvapiana - Luicciana",Cantagallo,PO,www.agriturismoselvapiana.it,info@agriturismoselvapiana.it,Riscaldamento;Vendita prodotti agricoli;Accesso Internet;Ristorante;Propria Piscina Scoperta;Carta di Credito;Accesso con Vetture Private;Trekking;Estintori;Lampada Esterna,3,44.0349277394,11.1016631126,CANTAGALLO,Prato,Toscana,1
894sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=894,Castiglioncello,Agriturismi,0574 981124,0574 981124,"Via Di Castiglioncello, 21 Migliana",Cantagallo,PO,www.agriturismocastiglioncello.it,info@agriturismocastiglioncello.it,Riscaldamento;Vendita prodotti agricoli;Accesso Internet;Wi-Fi;Ristorante;Proprio Parcheggio;Trasporto Clienti Stazione;Propria Piscina Scoperta;Carta di Credito;Bancomat;Accettazione Gruppi;Trekking;Degustazione;Somministrazione Alimenti;Macchine Lavatr,3,43.9840686672,11.1063086987,CANTAGALLO,Prato,Toscana,1
902sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=902,Le Ginestre,Agriturismi,055 8792020,0574 631938,"Via Delle Ginestre, 18 - Verghereto",Carmignano,PO,www.fattorialeginestre.it,g.landini@tin.it,Riscaldamento;Asciugacapelli;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Carta di Credito;Bancomat;Accesso con Vetture Private;Trekking;Visite Guidate;Degustazione;Sala separata per soggiorno o svago;Sala Televisione;Colazione Compresa;Telefon,2,43.7884673,11.0060598,CARMIGNANO,Prato,Toscana,1
